fire_id,km_class7,km_class15,km_class30,km_pca_class7,km_pca_class15,km_pca_class30,hc_class7,hc_class15,hc_class30,km_scaled_class7,km_scaled_class15,km_scaled_class30
2583,2,3,0,1,0,2,2,2,1,2,2,1
2595,1,1,1,0,2,1,1,1,1,1,1,1
2598,0,0,3,2,1,0,0,0,0,0,0,0
2605,0,3,0,2,1,0,0,0,0,0,0,0
2607,2,0,3,1,0,2,2,2,0,2,2,0
2611,0,3,0,1,0,2,2,0,0,2,0,0
2613,0,0,3,2,1,0,2,0,0,2,0,0
2615,2,2,2,2,2,1,0,1,1,0,1,1
2621,2,0,3,1,0,2,2,2,2,2,2,2
2630,2,3,0,0,1,0,2,0,1,2,0,1
2648,0,0,3,2,0,0,0,2,0,0,2,0
2650,1,2,2,2,1,0,0,1,0,0,1,0
2654,2,2,2,2,1,0,0,0,0,0,0,0
2657,2,2,2,2,1,0,0,1,0,0,1,0
2659,2,2,3,1,0,2,2,2,2,2,2,2
2660,1,1,1,0,2,1,1,1,1,1,1,1
2661,0,0,3,1,0,2,2,2,2,2,2,2
2665,2,0,3,1,0,0,2,0,0,2,0,0
2667,2,2,3,2,0,2,0,2,2,0,2,2
2674,2,2,3,1,0,2,2,0,0,2,0,0
2679,0,0,3,1,0,2,2,2,0,2,2,0
2682,0,3,0,2,1,0,0,0,0,0,0,0
2687,2,1,1,2,1,0,0,0,0,0,0,0
2692,0,3,3,2,1,0,0,0,0,0,0,0
2693,2,2,2,2,1,0,0,0,0,0,0,0
2712,2,3,0,2,1,0,0,0,0,0,0,0
2714,0,0,3,1,0,2,2,2,2,2,2,2
2715,0,0,3,1,0,2,2,2,2,2,2,2
2722,0,0,3,1,0,2,2,2,2,2,2,2
2725,1,1,1,0,2,1,1,1,1,1,1,1
2736,0,3,0,2,1,0,0,0,0,0,0,0
2740,1,1,1,0,2,1,1,1,1,1,1,1
2746,0,3,3,2,1,0,0,0,0,0,0,0
2747,2,0,3,1,0,2,2,0,0,2,0,0
2749,2,2,2,2,1,0,0,0,0,0,0,0
2750,0,0,3,1,0,2,2,2,2,2,2,2
2751,0,3,0,2,1,0,0,0,0,0,0,0
2753,0,3,0,2,1,0,0,0,0,0,0,0
2757,1,2,2,0,2,1,1,1,1,1,1,1
2766,0,0,3,1,0,2,2,2,2,2,2,2
2769,0,3,0,2,1,0,0,0,0,0,0,0
2774,0,0,3,2,1,0,0,0,0,0,0,0
2781,0,3,0,2,1,0,0,0,0,0,0,0
2786,0,3,0,2,1,0,0,0,0,0,0,0
2788,1,1,1,0,2,1,1,1,1,1,1,1
2793,0,0,3,2,1,0,0,0,0,0,0,0
2795,0,3,0,2,1,0,0,0,0,0,0,0
2802,2,0,3,1,0,2,2,2,2,2,2,2
2809,0,0,3,1,0,2,2,2,2,2,2,2
2816,0,3,3,2,1,0,0,0,0,0,0,0
2823,2,0,3,1,0,2,2,2,2,2,2,2
2830,2,0,3,2,1,0,0,0,0,0,0,0
2832,0,0,3,1,0,2,2,2,2,2,2,2
2833,2,2,0,0,2,1,1,0,1,1,0,1
2837,1,1,1,0,2,1,1,1,1,1,1,1
2866,2,2,2,2,1,0,0,1,0,0,1,0
2872,0,3,0,2,1,0,0,0,0,0,0,0
2878,0,0,3,1,0,2,2,2,2,2,2,2
2887,2,2,2,0,2,1,2,1,1,2,1,1
2905,1,1,1,0,2,1,1,1,1,1,1,1
2919,2,0,3,1,0,2,2,2,2,2,2,2
2924,0,3,0,1,2,1,2,1,1,2,1,1
2932,1,2,2,0,2,1,1,1,1,1,1,1
2934,2,2,2,1,0,0,2,0,1,2,0,1
2940,0,3,0,2,1,0,0,0,0,0,0,0
2948,0,0,3,1,0,2,2,2,2,2,2,2
2951,1,1,1,0,2,1,1,1,1,1,1,1
2960,2,0,3,1,0,2,2,2,0,2,2,0
2966,0,3,0,2,1,0,0,0,0,0,0,0
2968,0,3,0,2,1,0,2,0,0,2,0,0
2970,0,3,0,2,1,1,2,0,1,2,0,1
2971,0,3,0,1,0,0,2,0,1,2,0,1
2976,2,3,0,2,1,0,0,0,0,0,0,0
2979,0,3,0,0,1,0,0,1,0,0,1,0
2984,1,1,1,0,2,1,1,1,1,1,1,1
2985,0,0,3,1,0,2,2,2,2,2,2,2
2986,2,2,1,0,2,1,1,1,1,1,1,1
2994,2,2,2,0,2,1,2,1,1,2,1,1
3007,0,3,0,2,1,0,0,0,0,0,0,0
3009,2,2,1,2,2,1,0,1,1,0,1,1
3010,2,2,2,2,1,0,0,1,0,0,1,0
3016,0,3,0,2,1,0,0,0,0,0,0,0
3019,0,0,3,1,0,2,2,2,2,2,2,2
3022,2,3,0,2,1,0,0,0,0,0,0,0
3027,0,0,3,1,0,2,2,2,2,2,2,2
3028,2,3,0,2,1,0,0,0,0,0,0,0
3030,2,2,2,1,2,1,2,1,1,2,1,1
3036,2,0,3,1,0,2,2,2,2,2,2,2
3042,0,0,3,1,0,2,2,2,2,2,2,2
3044,0,0,3,1,0,2,2,2,0,2,2,0
3050,1,2,2,0,2,1,1,1,1,1,1,1
3058,0,3,0,2,1,0,0,0,0,0,0,0
3060,1,2,2,0,2,1,1,1,1,1,1,1
3061,0,0,3,2,1,0,0,0,0,0,0,0
3065,2,0,3,1,0,2,2,2,2,2,2,2
3079,0,0,3,1,0,2,2,2,0,2,2,0
3084,2,3,0,1,0,2,2,2,2,2,2,2
3085,0,0,3,1,0,2,0,2,0,0,2,0
3089,2,2,0,2,1,0,0,0,0,0,0,0
3090,0,0,3,2,1,0,0,0,0,0,0,0
3097,0,0,3,1,0,2,2,2,2,2,2,2
3107,2,2,2,2,1,0,0,0,0,0,0,0
3109,1,1,1,0,2,1,1,1,1,1,1,1
3116,2,2,2,2,1,0,0,0,1,0,0,1
3118,1,2,2,0,2,1,1,1,1,1,1,1
3119,0,0,3,2,1,0,0,0,0,0,0,0
3129,0,0,3,1,0,2,0,2,2,0,2,2
3151,2,0,3,1,0,2,2,2,2,2,2,2
3160,0,0,3,1,0,0,0,2,0,0,2,0
3162,0,0,3,1,0,2,0,2,2,0,2,2
3165,2,2,2,2,0,2,2,0,0,2,0,0
3178,2,0,3,1,0,2,2,2,2,2,2,2
3183,2,2,2,2,1,0,0,0,1,0,0,1
3194,1,1,1,0,2,1,1,1,1,1,1,1
3202,0,3,0,2,1,0,0,0,0,0,0,0
3203,2,0,3,2,1,0,0,0,0,0,0,0
3205,0,0,3,2,0,2,0,2,2,0,2,2
3214,1,1,1,0,2,1,2,1,1,2,1,1
3215,1,2,2,0,2,1,0,1,1,0,1,1
3216,0,0,3,1,0,2,0,2,0,0,2,0
3224,1,1,1,0,2,1,1,1,1,1,1,1
3233,1,2,2,0,2,1,1,1,1,1,1,1
3237,0,0,3,2,1,2,0,0,2,0,0,2
3242,2,0,3,2,0,2,2,2,2,2,2,2
3245,0,0,3,1,0,2,0,2,0,0,2,0
3246,2,0,3,1,0,2,2,2,0,2,2,0
3251,0,0,3,1,0,2,2,2,2,2,2,2
3260,2,2,2,2,1,0,0,1,1,0,1,1
3267,0,3,0,2,1,0,0,0,0,0,0,0
3270,0,0,3,1,0,2,2,2,2,2,2,2
3273,0,3,0,2,1,0,0,0,0,0,0,0
3274,2,2,2,2,1,0,0,0,0,0,0,0
3277,0,0,3,1,0,2,2,2,2,2,2,2
3284,2,2,2,1,2,1,2,0,1,2,0,1
3288,0,0,3,1,0,2,0,2,2,0,2,2
3293,0,0,3,2,1,0,0,0,0,0,0,0
3294,2,0,0,1,0,2,2,2,2,2,2,2
3311,1,1,1,0,2,1,1,1,1,1,1,1
3322,2,0,3,2,1,0,0,0,0,0,0,0
3323,1,1,1,0,2,1,1,1,1,1,1,1
3327,2,0,3,2,0,2,2,0,2,2,0,2
3339,0,0,3,1,0,2,2,2,2,2,2,2
3341,0,3,0,2,1,0,0,0,0,0,0,0
3348,0,0,3,2,1,0,0,0,0,0,0,0
3349,1,2,2,0,2,0,2,0,1,2,0,1
3351,2,0,3,2,0,2,0,2,0,0,2,0
3353,2,0,3,2,1,0,2,0,0,2,0,0
3354,2,0,3,1,0,2,2,0,2,2,0,2
3355,1,1,1,0,2,1,1,1,1,1,1,1
3361,0,3,0,2,1,0,0,0,0,0,0,0
3365,2,3,0,2,1,0,0,0,0,0,0,0
3377,2,3,0,2,1,0,0,0,0,0,0,0
3383,0,3,0,1,0,0,2,0,0,2,0,0
3384,1,1,1,0,2,1,1,1,1,1,1,1
3389,2,2,3,1,0,2,2,2,2,2,2,2
3391,0,3,0,2,1,0,0,0,0,0,0,0
3394,2,2,2,0,0,2,2,0,1,2,0,1
3408,0,3,0,2,2,1,0,0,1,0,0,1
3411,0,0,3,1,0,2,2,2,2,2,2,2
3412,0,0,3,1,0,0,0,2,0,0,2,0
3413,2,0,3,1,0,2,2,2,2,2,2,2
3419,2,1,1,2,2,1,0,1,1,0,1,1
3420,0,3,0,1,0,0,2,0,0,2,0,0
3421,0,0,0,2,1,0,0,0,0,0,0,0
3423,0,3,0,2,1,0,0,0,0,0,0,0
3424,2,2,2,2,1,1,0,1,1,0,1,1
3432,0,3,0,2,1,0,0,0,0,0,0,0
3433,2,0,3,1,0,2,2,2,2,2,2,2
3439,1,1,1,0,2,1,1,1,1,1,1,1
3444,0,3,0,2,1,0,0,0,0,0,0,0
3446,2,0,3,2,1,0,0,0,0,0,0,0
3447,2,2,2,0,2,1,2,1,1,2,1,1
3453,0,0,3,2,1,0,0,0,0,0,0,0
3465,2,2,3,1,0,2,2,2,2,2,2,2
3466,2,0,3,1,0,2,2,2,2,2,2,2
3469,0,3,0,2,1,0,0,0,1,0,0,1
3487,1,1,1,0,2,1,1,1,1,1,1,1
3490,0,3,0,2,1,0,0,0,0,0,0,0
3491,0,3,0,2,1,0,0,0,0,0,0,0
3509,2,2,2,0,1,0,0,0,1,0,0,1
3510,2,0,3,1,0,2,2,2,2,2,2,2
3512,2,2,0,0,2,1,2,1,1,2,1,1
3517,2,2,2,2,2,1,2,1,1,2,1,1
3519,0,0,3,2,1,0,0,0,0,0,0,0
3521,0,3,3,1,1,0,2,0,0,2,0,0
3528,2,2,2,0,2,1,2,1,1,2,1,1
3529,0,0,3,2,1,0,0,0,0,0,0,0
3530,0,0,3,1,1,2,0,2,2,0,2,2
3531,2,3,0,0,1,0,0,1,0,0,1,0
3533,2,0,3,1,0,2,2,2,2,2,2,2
3537,2,0,3,1,0,2,2,2,2,2,2,2
3542,2,0,0,2,1,0,2,0,0,2,0,0
3543,2,0,3,1,0,2,2,2,2,2,2,2
3544,0,0,3,1,0,2,2,2,2,2,2,2
3549,0,0,2,1,1,0,2,0,1,2,0,1
3551,2,2,2,2,1,0,0,0,0,0,0,0
3555,0,0,0,1,0,2,2,2,0,2,2,0
3561,0,3,0,2,1,0,0,0,0,0,0,0
3566,0,0,3,1,0,2,2,2,2,2,2,2
3574,0,0,3,2,1,2,0,0,0,0,0,0
3590,0,3,0,2,1,0,0,0,0,0,0,0
3606,0,0,3,1,0,2,0,2,2,0,2,2
3608,0,3,0,2,1,0,0,0,0,0,0,0
3610,1,2,2,2,1,0,0,0,0,0,0,0
3612,0,0,3,2,0,2,0,2,2,0,2,2
3619,0,0,3,1,0,2,0,2,2,0,2,2
3620,0,3,0,1,0,2,2,2,2,2,2,2
3623,2,3,0,2,1,0,0,0,0,0,0,0
3630,2,0,3,1,0,2,2,2,2,2,2,2
3631,0,3,0,2,1,0,0,0,0,0,0,0
3641,0,0,3,2,1,0,0,0,0,0,0,0
3643,1,1,2,0,2,1,2,1,1,2,1,1
3654,0,3,0,2,1,0,0,0,0,0,0,0
3659,0,0,3,1,0,2,2,2,2,2,2,2
3663,1,1,1,0,2,1,1,1,1,1,1,1
3666,2,0,3,1,0,2,2,2,2,2,2,2
3671,1,1,1,0,2,1,1,1,1,1,1,1
3679,0,0,3,1,0,2,0,2,0,0,2,0
3687,0,3,0,2,1,0,0,0,0,0,0,0
3691,2,0,3,1,0,2,2,2,2,2,2,2
3707,0,0,0,2,1,0,2,0,0,2,0,0
3709,0,0,3,1,0,2,2,2,2,2,2,2
3710,0,3,0,2,1,0,0,0,0,0,0,0
3712,0,3,0,2,1,0,0,0,0,0,0,0
3723,0,3,0,2,1,0,0,0,0,0,0,0
3728,0,0,3,2,1,0,0,0,0,0,0,0
3736,0,0,3,1,0,2,0,2,0,0,2,0
3747,2,2,2,2,1,0,0,0,0,0,0,0
3750,2,0,3,1,0,2,2,2,2,2,2,2
3751,2,0,3,1,0,2,2,2,0,2,2,0
3763,0,3,0,2,1,0,0,0,0,0,0,0
3765,0,3,3,1,0,2,2,2,2,2,2,2
3767,0,3,0,2,1,0,0,0,0,0,0,0
3770,2,0,3,1,0,2,2,2,2,2,2,2
3772,2,3,0,2,0,0,0,0,1,0,0,1
3774,0,0,3,1,0,2,0,2,2,0,2,2
3775,0,0,3,1,0,2,2,2,2,2,2,2
3776,0,3,0,2,1,0,0,0,0,0,0,0
3780,0,3,0,2,1,0,0,0,0,0,0,0
3783,0,0,3,2,1,0,0,0,0,0,0,0
3784,1,2,2,0,1,1,1,0,1,1,0,1
3786,2,0,3,1,0,2,2,0,0,2,0,0
3787,0,0,3,1,0,2,2,2,2,2,2,2
3788,2,0,2,1,1,0,2,0,0,2,0,0
3791,2,0,3,2,1,0,0,0,0,0,0,0
3792,0,3,0,2,1,0,0,0,0,0,0,0
3796,2,0,3,1,0,2,2,0,0,2,0,0
3798,1,1,1,0,2,1,1,1,1,1,1,1
3807,0,3,0,2,1,0,0,0,0,0,0,0
3811,2,3,0,2,1,0,0,0,0,0,0,0
3814,0,3,3,2,1,0,2,0,0,2,0,0
3816,2,2,3,2,1,0,0,0,0,0,0,0
3819,2,2,2,0,2,1,0,1,1,0,1,1
3822,0,0,3,2,1,0,0,0,0,0,0,0
3834,2,2,2,1,0,2,2,0,2,2,0,2
3845,1,1,1,0,2,1,1,1,1,1,1,1
3847,2,0,3,1,0,2,2,2,2,2,2,2
3865,0,0,3,1,0,2,2,2,2,2,2,2
3869,2,2,3,2,1,0,0,0,0,0,0,0
3872,0,3,0,2,1,0,0,0,0,0,0,0
3875,0,0,3,1,0,2,2,2,2,2,2,2
3876,2,2,2,1,0,2,2,2,2,2,2,2
3878,1,2,2,0,2,1,1,1,1,1,1,1
3881,1,1,1,0,2,1,1,1,1,1,1,1
3883,1,2,2,0,2,1,1,1,1,1,1,1
3886,0,3,0,2,1,0,0,0,0,0,0,0
3887,2,3,2,2,1,0,0,0,1,0,0,1
3905,0,0,3,2,1,0,0,0,0,0,0,0
3911,0,3,0,2,1,0,0,0,0,0,0,0
3923,0,0,3,2,1,0,0,0,0,0,0,0
3924,0,0,3,1,0,2,2,0,1,2,0,1
3926,2,0,2,2,1,0,2,0,0,2,0,0
3929,1,2,2,0,2,1,1,1,1,1,1,1
3934,2,2,3,1,0,2,2,0,2,2,0,2
3939,0,3,0,2,1,0,0,0,0,0,0,0
3945,0,0,3,1,0,2,2,2,2,2,2,2
3949,2,2,2,2,1,0,0,0,0,0,0,0
3957,1,1,2,0,2,0,1,1,0,1,1,0
3962,0,0,0,2,1,0,0,0,0,0,0,0
3964,2,0,3,1,0,2,2,2,2,2,2,2
3966,1,1,1,0,2,1,1,1,1,1,1,1
3970,0,0,3,1,0,2,0,2,2,0,2,2
3973,2,2,3,2,1,2,0,0,0,0,0,0
3989,0,0,3,2,1,0,0,0,0,0,0,0
3993,2,0,3,2,1,0,0,0,0,0,0,0
4000,2,2,2,1,0,2,2,2,2,2,2,2
4002,2,0,3,2,1,0,0,0,0,0,0,0
4013,2,2,2,0,2,1,2,1,1,2,1,1
4015,0,0,3,2,0,0,0,2,0,0,2,0
4021,0,3,0,2,1,0,0,0,0,0,0,0
4022,0,3,0,0,1,0,1,1,0,1,1,0
4034,0,0,3,1,0,2,0,2,0,0,2,0
4048,1,2,3,1,0,2,2,0,2,2,0,2
4055,0,0,3,1,0,2,2,2,2,2,2,2
4057,0,0,3,1,0,2,2,2,2,2,2,2
4060,0,0,3,1,0,2,2,2,2,2,2,2
4064,0,3,0,2,1,0,2,0,0,2,0,0
4075,0,0,3,1,0,2,0,2,2,0,2,2
4078,0,3,0,0,2,1,1,0,1,1,0,1
4084,1,1,1,0,2,1,1,1,1,1,1,1
4090,0,3,3,1,0,2,2,2,2,2,2,2
4091,0,0,3,2,1,0,0,0,0,0,0,0
4094,0,0,3,1,0,2,2,2,2,2,2,2
4109,1,2,2,0,2,1,1,1,1,1,1,1
4110,2,0,3,1,0,2,2,2,2,2,2,2
4112,1,1,1,0,2,1,1,1,1,1,1,1
4115,2,2,2,0,2,1,2,1,1,2,1,1
4117,1,1,1,0,2,1,1,1,1,1,1,1
4119,0,2,2,1,1,0,2,0,1,2,0,1
4127,2,0,3,1,0,2,2,2,2,2,2,2
4128,2,2,2,1,0,2,2,2,2,2,2,2
4129,1,1,1,0,2,1,1,1,1,1,1,1
4130,0,3,0,2,1,0,0,0,0,0,0,0
4134,2,2,2,0,2,1,1,1,1,1,1,1
4138,2,0,3,2,1,0,2,0,0,2,0,0
4144,0,3,0,2,1,0,0,0,0,0,0,0
4147,2,2,3,2,1,0,0,0,0,0,0,0
4152,0,0,3,1,0,0,0,2,0,0,2,0
4155,0,3,0,2,1,0,0,0,0,0,0,0
4156,2,0,3,1,0,2,2,2,2,2,2,2
4157,2,2,2,1,2,1,2,1,1,2,1,1
4176,0,3,0,2,1,0,0,0,1,0,0,1
4178,1,1,1,0,2,1,1,1,1,1,1,1
4180,0,0,3,1,0,2,0,2,0,0,2,0
4183,0,3,0,2,1,0,0,0,0,0,0,0
4185,0,3,0,2,1,0,0,0,0,0,0,0
4186,0,0,3,1,0,0,0,2,0,0,2,0
4208,0,0,3,1,0,2,2,2,2,2,2,2
4218,0,3,0,2,1,0,0,0,0,0,0,0
4219,2,0,3,2,0,2,0,2,2,0,2,2
4224,1,1,2,0,2,1,1,1,1,1,1,1
4226,0,3,0,2,1,0,0,0,0,0,0,0
4235,0,0,3,1,0,2,2,2,2,2,2,2
4241,0,3,0,2,1,2,2,0,0,2,0,0
4243,0,3,0,2,0,2,0,2,0,0,2,0
4249,0,3,0,2,1,0,0,0,0,0,0,0
4262,1,1,1,0,2,1,1,1,1,1,1,1
4269,1,1,1,0,2,1,1,1,1,1,1,1
4274,2,2,2,2,2,1,0,0,1,0,0,1
4283,2,2,0,2,1,0,0,1,0,0,1,0
4284,0,0,3,1,1,2,0,2,0,0,2,0
4286,0,0,3,1,0,2,2,2,0,2,2,0
4290,2,2,3,1,1,2,2,0,0,2,0,0
4291,0,0,3,1,0,2,2,2,0,2,2,0
4299,0,0,3,2,1,0,0,0,0,0,0,0
4306,0,0,3,1,0,2,2,2,2,2,2,2
4309,0,0,3,2,1,0,0,0,0,0,0,0
4313,0,0,3,2,1,0,0,0,0,0,0,0
4322,0,0,3,2,1,0,0,0,0,0,0,0
4329,2,2,3,1,0,2,2,2,2,2,2,2
4331,2,0,3,1,0,2,2,2,2,2,2,2
4341,1,1,1,0,2,1,1,1,1,1,1,1
4342,0,3,0,2,1,2,0,0,0,0,0,0
4351,1,1,1,0,2,1,1,1,1,1,1,1
4352,0,3,0,0,2,1,1,1,1,1,1,1
4358,0,2,3,1,0,2,2,2,2,2,2,2
4362,1,1,2,0,2,1,1,1,1,1,1,1
4367,2,2,2,1,1,0,2,0,1,2,0,1
4371,0,0,3,2,0,0,2,2,0,2,2,0
4391,0,3,3,1,0,2,2,0,0,2,0,0
4392,0,0,3,1,0,2,2,2,2,2,2,2
4393,0,3,0,2,1,0,0,0,0,0,0,0
4399,2,2,3,1,1,0,2,0,0,2,0,0
4406,2,0,3,1,0,2,2,2,2,2,2,2
4411,2,0,3,2,0,2,2,0,0,2,0,0
4414,0,0,3,1,0,2,2,2,2,2,2,2
4415,0,0,3,2,1,0,0,0,0,0,0,0
4416,0,0,3,1,0,2,0,2,0,0,2,0
4420,0,3,3,2,1,0,0,0,0,0,0,0
4422,0,3,0,2,1,0,0,0,0,0,0,0
4436,0,3,0,2,1,0,0,0,0,0,0,0
4439,0,0,3,1,0,2,0,2,2,0,2,2
4440,1,1,1,0,2,1,1,1,1,1,1,1
4450,0,0,3,2,0,0,2,2,0,2,2,0
4453,0,0,3,1,0,2,2,2,2,2,2,2
4460,1,1,1,0,2,1,1,1,1,1,1,1
4462,0,0,3,1,0,2,2,2,2,2,2,2
4465,0,0,3,1,0,2,2,2,2,2,2,2
4470,0,3,0,1,0,0,2,2,1,2,2,1
4471,0,3,0,2,1,0,0,0,0,0,0,0
4477,0,3,0,1,1,0,2,0,0,2,0,0
4481,2,0,3,1,1,0,2,0,0,2,0,0
4483,1,1,1,0,2,1,1,1,1,1,1,1
4484,2,0,3,1,0,2,2,2,2,2,2,2
4491,0,0,3,2,1,0,0,0,0,0,0,0
4496,0,0,3,1,0,2,2,2,2,2,2,2
4497,1,2,2,0,1,2,1,0,2,1,0,2
4502,0,0,3,1,0,2,0,2,2,0,2,2
4505,0,3,0,2,1,0,0,0,0,0,0,0
4512,2,3,0,2,1,0,0,0,0,0,0,0
4514,2,0,3,1,0,2,2,2,0,2,2,0
4516,0,3,0,2,1,0,0,0,0,0,0,0
4520,2,3,0,2,1,0,0,0,0,0,0,0
4521,0,3,0,2,1,0,0,0,0,0,0,0
4524,0,0,3,1,0,2,2,2,2,2,2,2
4528,1,2,2,0,2,1,1,1,1,1,1,1
4531,0,3,0,2,1,0,0,0,0,0,0,0
4538,2,0,3,2,1,0,2,0,0,2,0,0
4541,2,2,2,0,2,1,2,1,1,2,1,1
4545,0,3,0,2,1,0,0,0,0,0,0,0
4547,2,2,2,2,1,0,0,0,0,0,0,0
4551,0,3,0,2,1,0,0,0,0,0,0,0
4556,2,0,3,1,0,2,2,2,2,2,2,2
4557,2,0,3,2,0,2,2,0,2,2,0,2
4563,0,0,0,1,0,2,2,2,2,2,2,2
4564,0,0,3,1,0,2,2,2,2,2,2,2
4569,2,0,3,1,0,2,2,2,2,2,2,2
4582,2,0,3,1,0,2,2,2,2,2,2,2
4585,2,2,2,1,0,2,2,2,2,2,2,2
4588,0,0,3,2,1,0,0,0,0,0,0,0
4590,1,1,1,0,2,1,1,1,1,1,1,1
4596,0,3,0,1,0,2,2,0,2,2,0,2
4599,0,0,3,1,0,2,2,2,2,2,2,2
4601,1,2,2,0,2,1,1,1,1,1,1,1
4608,2,3,0,2,1,0,0,0,0,0,0,0
4609,0,0,3,1,0,2,0,2,2,0,2,2
4611,0,3,0,2,1,0,0,0,0,0,0,0
4616,2,0,3,2,1,0,0,0,0,0,0,0
4620,0,3,0,2,1,0,0,0,0,0,0,0
4622,2,2,2,2,1,0,2,0,1,2,0,1
4625,2,0,3,1,0,2,2,2,2,2,2,2
4634,1,2,2,0,2,1,1,1,1,1,1,1
4639,2,3,0,0,1,0,0,0,1,0,0,1
4646,0,0,3,1,0,2,2,2,2,2,2,2
4648,0,0,3,2,1,0,0,2,0,0,2,0
4650,0,0,3,1,0,2,2,2,2,2,2,2
4652,0,0,3,1,0,2,0,2,2,0,2,2
4662,1,1,2,0,2,1,1,1,1,1,1,1
4668,0,3,0,2,1,0,0,0,0,0,0,0
4669,0,3,0,2,1,0,0,0,0,0,0,0
4670,0,3,0,2,1,0,0,0,0,0,0,0
4672,0,2,0,1,1,0,2,0,1,2,0,1
4677,2,0,3,1,0,2,2,2,2,2,2,2
4678,1,2,2,0,2,1,1,1,1,1,1,1
4683,2,2,2,0,2,1,1,1,1,1,1,1
4687,2,0,3,1,0,2,2,2,2,2,2,2
4695,2,3,0,2,1,0,0,0,0,0,0,0
4698,1,1,1,0,2,1,1,1,1,1,1,1
4701,2,0,3,1,0,2,2,2,2,2,2,2
4704,0,3,0,2,1,0,0,0,1,0,0,1
4706,2,0,3,1,0,2,2,2,2,2,2,2
4708,0,0,3,1,1,0,2,0,0,2,0,0
4709,0,0,0,2,1,0,0,0,0,0,0,0
4710,0,0,3,2,0,2,0,2,0,0,2,0
4718,2,2,0,2,1,0,0,0,0,0,0,0
4722,0,3,0,2,1,0,0,0,0,0,0,0
4726,2,3,0,2,1,0,0,0,0,0,0,0
4728,0,0,3,1,0,2,2,0,0,2,0,0
4729,0,0,0,1,0,2,2,2,0,2,2,0
4732,0,3,0,1,0,2,2,2,2,2,2,2
4733,1,1,1,0,2,1,1,1,1,1,1,1
4735,2,0,3,1,0,2,2,2,2,2,2,2
4736,2,2,2,0,2,1,1,1,1,1,1,1
4737,0,3,2,2,1,0,0,0,1,0,0,1
4739,2,0,3,2,0,2,0,0,0,0,0,0
4745,0,0,3,2,1,2,0,2,0,0,2,0
4748,2,0,3,1,0,2,2,2,2,2,2,2
4750,2,2,2,2,1,0,0,0,1,0,0,1
4752,0,0,3,1,0,2,2,2,2,2,2,2
4758,2,2,2,0,2,1,2,1,1,2,1,1
4769,2,0,3,1,0,2,2,2,2,2,2,2
4770,0,3,0,2,1,0,0,0,0,0,0,0
4771,2,2,2,0,0,1,2,2,1,2,2,1
4776,0,0,3,2,1,2,0,2,0,0,2,0
4781,0,0,3,1,0,2,2,2,2,2,2,2
4792,2,0,3,2,0,2,0,2,0,0,2,0
4793,0,0,3,2,0,0,0,2,0,0,2,0
4801,2,2,3,1,0,2,2,2,2,2,2,2
4807,2,0,3,1,0,2,2,0,0,2,0,0
4809,2,0,2,2,1,0,0,0,0,0,0,0
4812,2,0,3,2,1,0,0,0,0,0,0,0
4813,0,0,3,1,0,2,0,2,2,0,2,2
4816,0,0,3,2,1,0,0,0,0,0,0,0
4821,2,2,2,1,2,1,2,0,1,2,0,1
4829,2,0,3,1,0,2,2,2,2,2,2,2
4836,0,2,0,1,2,1,2,1,1,2,1,1
4868,2,0,3,1,0,2,2,2,0,2,2,0
4872,0,0,3,1,1,0,0,0,0,0,0,0
4878,2,2,2,0,2,1,2,1,1,2,1,1
4880,0,0,3,1,0,2,2,2,2,2,2,2
4888,0,3,3,1,0,2,2,2,2,2,2,2
4903,1,1,1,0,2,1,1,1,1,1,1,1
4904,0,0,3,1,0,2,0,2,2,0,2,2
4906,1,1,1,0,2,1,1,1,1,1,1,1
4912,0,3,0,2,1,0,0,0,0,0,0,0
4916,1,2,2,0,2,1,1,1,1,1,1,1
4921,2,2,2,2,1,0,0,0,0,0,0,0
4924,1,1,1,0,2,1,2,1,1,2,1,1
4927,2,0,3,1,0,2,2,2,2,2,2,2
4929,2,0,3,1,0,2,2,2,2,2,2,2
4930,1,1,1,0,2,1,1,1,1,1,1,1
4936,0,3,0,2,1,0,0,0,0,0,0,0
4939,0,0,3,2,1,0,0,0,0,0,0,0
4941,0,3,0,2,1,0,0,0,0,0,0,0
4942,2,0,3,2,1,0,0,0,0,0,0,0
4945,2,0,3,1,0,2,2,2,0,2,2,0
4946,0,0,3,1,0,0,0,2,0,0,2,0
4948,0,0,3,1,0,0,2,0,0,2,0,0
4949,0,3,0,2,1,0,0,0,0,0,0,0
4955,2,2,2,0,2,1,2,1,1,2,1,1
4958,0,3,0,2,1,0,0,0,0,0,0,0
4960,0,3,0,2,1,0,0,0,0,0,0,0
4964,2,2,2,2,1,0,0,0,0,0,0,0
4967,2,0,3,1,0,2,2,2,2,2,2,2
4975,0,0,3,1,0,2,0,2,0,0,2,0
4977,1,1,1,0,2,1,2,1,1,2,1,1
4980,0,3,0,2,1,0,0,0,0,0,0,0
4988,0,3,0,2,1,0,0,0,0,0,0,0
4992,0,0,3,1,0,2,2,2,2,2,2,2
5005,2,2,0,0,0,2,2,2,2,2,2,2
5007,1,2,2,0,2,1,2,1,2,2,1,2
5013,2,2,2,1,1,0,2,0,1,2,0,1
5015,2,2,3,2,0,2,2,2,2,2,2,2
5026,2,2,2,2,1,0,0,0,1,0,0,1
5030,1,2,2,2,1,0,0,1,0,0,1,0
